A
B,,ASAM8,ASAM8,ASAM8,ASAM8,ASAM8,ASAM8,ASAM8,ASAM8-D02in,ASAM8-D02in,ASAM8-D04in,ASAM8-D04in,ASAM8-D08in,ASAM8-D08in,ASAM8-D20in,ASAM8-D20in,ASAM8-D40in,ASAM8-D40in
C,UTC,%-RelativeHumidity,Depth-Snow,Dir-Wind,Irrad,Precip,Speed-Wind,Temp-Air,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil
E
F,,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS
Units,,%,mm,deg,W/m2,mm,kph,C,%,C,%,C,%,C,%,C,%,C
Type,,PER-AVER,INST-VAL,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-AVER,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL
7,19Apr2024 1030,67.55,,5.21,0,0,12.352,-7.25,,,,,,,,,,,
8,19Apr2024 1035,67.02,,3.12,0,0,13.093,-7.15,,,,,,,,,,,
9,19Apr2024 1040,67.17,,1.96,0,0,11.002,-7.211,,,,,,,,,,,
10,19Apr2024 1045,68.14,,0.39,0,0,11.927,-7.461,,,,,,,,,,,
11,19Apr2024 1050,67.64,,4.3,0,0,11.686,-7.356,,,,,,,,,,,
12,19Apr2024 1055,68.53,,5.97,0,0,13.111,-7.678,,,,,,,,,,,
13,19Apr2024 1100,69.15,14.732,0.95,0,0,12.575,-7.583,31,2.9,27.7,4.5,42.9,5.8,44.4,6.5,28,5.8,
14,19Apr2024 1105,67.98,,350.7,0,0,12.87,-7.333,,,,,,,,,,,
15,19Apr2024 1110,66.23,,343.5,0,0,12.762,-7.194,,,,,,,,,,,
16,19Apr2024 1115,68.24,,337.4,0,0,10.595,-7.483,,,,,,,,,,,
17,19Apr2024 1120,69.48,,337.4,0,0,10.184,-7.783,,,,,,,,,,,
18,19Apr2024 1125,70.62,,339.3,0,0,9.518,-7.95,,,,,,,,,,,
19,19Apr2024 1130,71.05,,347.4,0,0,9.796,-8.022,,,,,,,,,,,
20,19Apr2024 1135,71.61,,351.8,0,0,10.148,-8,,,,,,,,,,,
21,19Apr2024 1140,71.64,,347.1,0,0,11.833,-7.972,,,,,,,,,,,
22,19Apr2024 1145,71.3,,350.4,0,0,12.391,-7.828,,,,,,,,,,,
23,19Apr2024 1150,70.99,,353.1,0,0,11.002,-7.656,,,,,,,,,,,
24,19Apr2024 1155,71.58,,350.1,0,0,10.314,-7.761,,,,,,,,,,,
25,19Apr2024 1200,72.3,13.462,348.6,0,0,9.389,-7.8,30.8,2.7,27.7,4.3,42.9,5.7,44.5,6.4,28,5.8,
26,19Apr2024 1205,72.99,,336.7,0,0,7.87,-7.917,,,,,,,,,,,
27,19Apr2024 1210,74.96,,304,0,0,7.02,-8.2,,,,,,,,,,,
28,19Apr2024 1215,78.02,,295.5,0,0,7.927,-8.622,,,,,,,,,,,
29,19Apr2024 1220,77.99,,309.3,0,0,9.778,-8.411,,,,,,,,,,,
30,19Apr2024 1225,76.53,,313.5,0,0,11.095,-7.944,,,,,,,,,,,
31,19Apr2024 1230,77.53,,317.5,0,0,10.984,-7.9,,,,,,,,,,,
32,19Apr2024 1235,77.58,,322.7,0,0,8.946,-7.933,,,,,,,,,,,
33,19Apr2024 1240,77.98,,316.9,0.91,0,9.983,-8.011,,,,,,,,,,,
34,19Apr2024 1245,76.89,,313.1,3.11,0,11.743,-7.922,,,,,,,,,,,
35,19Apr2024 1250,78.39,,314.1,6.36,0,12.002,-8.139,,,,,,,,,,,
36,19Apr2024 1255,78.66,,314,12,0,12.964,-8.061,,,,,,,,,,,
37,19Apr2024 1300,78.22,14.478,313.4,23.21,0,12.37,-8.061,30.7,2.5,27.7,4,42.9,5.6,44.5,6.4,28,5.8,
38,19Apr2024 1305,78.42,,311,47.09,0,11.333,-7.961,,,,,,,,,,,
39,19Apr2024 1310,79.14,,311.9,72.66,0,10.724,-7.917,,,,,,,,,,,
40,19Apr2024 1315,76.99,,308.8,91.1,0,10.908,-7.661,,,,,,,,,,,
41,19Apr2024 1320,77.04,,307.5,105.1,0,10.184,-7.533,,,,,,,,,,,
42,19Apr2024 1325,76.76,,309,119.1,0,8.298,-7.294,,,,,,,,,,,
43,19Apr2024 1330,75.36,,315.1,133.2,0,7.538,-6.989,,,,,,,,,,,
44,19Apr2024 1335,74.74,,312.1,149.2,0,7.427,-6.672,,,,,,,,,,,
45,19Apr2024 1340,73.13,,307.8,164.6,0,9.947,-6.533,,,,,,,,,,,
46,19Apr2024 1345,73.58,,309,178.4,0,9.13,-6.294,,,,,,,,,,,
47,19Apr2024 1350,70.99,,312.6,192,0,9.666,-6.094,,,,,,,,,,,
48,19Apr2024 1355,69.65,,310.6,205.6,0,9.112,-5.994,,,,,,,,,,,
49,19Apr2024 1400,68.75,16.002,313.9,219.7,0,8.834,-5.739,30.6,2.3,27.6,3.8,42.9,5.5,44.4,6.4,28,5.8,
50,19Apr2024 1405,68.18,,308.5,233.9,0,7.891,-5.444,,,,,,,,,,,
51,19Apr2024 1410,67.38,,311.4,248.3,0,7.261,-5.45,,,,,,,,,,,
52,19Apr2024 1415,67.43,,324.6,264.1,0,7.686,-5.417,,,,,,,,,,,
53,19Apr2024 1420,66.2,,316.9,279.3,0,7.369,-5.222,,,,,,,,,,,
54,19Apr2024 1425,66.58,,355.7,296.6,0,8.057,-4.994,,,,,,,,,,,
55,19Apr2024 1430,65.24,,348.8,313.6,0,6.926,-4.811,,,,,,,,,,,
56,19Apr2024 1435,64.73,,332.9,332.4,0,8.759,-4.617,,,,,,,,,,,
57,19Apr2024 1440,63.33,,350.1,347.8,0,7.74,-4.461,,,,,,,,,,,
58,19Apr2024 1445,62.85,,338.6,362.6,0,8.946,-4.383,,,,,,,,,,,
59,19Apr2024 1450,62.94,,347.2,376.3,0,8.852,-4.25,,,,,,,,,,,
60,19Apr2024 1455,60.97,,346.2,390.5,0,10.89,-3.917,,,,,,,,,,,
61,19Apr2024 1500,60.65,14.986,0.85,407.9,0,10.872,-3.894,30.6,2.1,27.5,3.7,42.8,5.4,44.4,6.4,28,5.8,
62,19Apr2024 1505,59.22,,358.3,426.3,0,12.204,-3.95,,,,,,,,,,,
63,19Apr2024 1510,60.14,,12.51,385.5,0,13.129,-3.728,,,,,,,,,,,
64,19Apr2024 1515,58.26,,16.71,407.9,0,10.408,-3.844,,,,,,,,,,,
65,19Apr2024 1520,57.77,,9.4,464.1,0,12.74,-3.55,,,,,,,,,,,
66,19Apr2024 1525,57.47,,0.36,493.9,0,12.038,-3.322,,,,,,,,,,,
67,19Apr2024 1530,57.72,,14.08,520.1,0,10.296,-3.411,,,,,,,,,,,
68,19Apr2024 1535,56.83,,5.36,554.8,0,10.796,-3.417,,,,,,,,,,,
69,19Apr2024 1540,56.11,,9.22,596.7,0,10.613,-3.311,,,,,,,,,,,
70,19Apr2024 1545,56.94,,41.63,592.5,0,12.834,-3.133,,,,,,,,,,,
71,19Apr2024 1550,55.63,,39.05,327.9,0,15.185,-3.05,,,,,,,,,,,
72,19Apr2024 1555,57.1,,26.28,178.9,0,13.777,-3.617,,,,,,,,,,,
73,19Apr2024 1600,57.63,15.748,31.91,403,0,11.095,-3.439,30.6,2,27.6,3.5,42.9,5.3,44.3,6.3,28,5.8,

A
B,,BRYM8,BRYM8,BRYM8,BRYM8,BRYM8,BRYM8,BRYM8,BRYM8-D02in,BRYM8-D02in,BRYM8-D04in,BRYM8-D04in,BRYM8-D08in,BRYM8-D08in,BRYM8-D20in,BRYM8-D20in,BRYM8-D40in,BRYM8-D40in
C,UTC,%-RelativeHumidity,Depth-Snow,Dir-Wind,Irrad,Precip,Speed-Wind,Temp-Air,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil
E
F,,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS
Units,,%,mm,deg,W/m2,mm,kph,C,%,C,%,C,%,C,%,C,%,C
Type,,PER-AVER,INST-VAL,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-AVER,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL
1,19Apr2024 1000,80.7,7.112,300,0,0,13.039,-10.1,21,1.4,26.6,2.6,32.2,4.2,31,5,24,4.2,
2,19Apr2024 1005,81.6,,298.6,0,0,12.521,-10.1,,,,,,,,,,,
3,19Apr2024 1010,81.8,,296.9,0,0,13.594,-10.05,,,,,,,,,,,
4,19Apr2024 1015,81.2,,292.9,0,0,13.28,-10.228,,,,,,,,,,,
5,19Apr2024 1020,82.4,,288.5,0,0,13.075,-10.339,,,,,,,,,,,
6,19Apr2024 1025,81.9,,285.4,0,0,13.759,-10.139,,,,,,,,,,,
7,19Apr2024 1030,81.7,,285.1,0,0,13.907,-9.9,,,,,,,,,,,
8,19Apr2024 1035,81.6,,282.4,0,0,13.5,-9.689,,,,,,,,,,,
9,19Apr2024 1040,81.3,,277.5,0,0,11.704,-9.5,,,,,,,,,,,
10,19Apr2024 1045,81.5,,276,0,0,11.131,-9.5,,,,,,,,,,,
11,19Apr2024 1050,81.5,,277.6,0,0,11.743,-9.478,,,,,,,,,,,
12,19Apr2024 1055,81.4,,276.3,0,0,12.092,-9.411,,,,,,,,,,,
13,19Apr2024 1100,81.8,7.874,277.7,0,0,12.002,-9.5,21,1.3,26.5,2.5,32.2,4.1,31,5,24,4.2,
14,19Apr2024 1105,82,,278.1,0,0,11.686,-9.45,,,,,,,,,,,
15,19Apr2024 1110,82.2,,275.1,0,0,11.408,-9.389,,,,,,,,,,,
16,19Apr2024 1115,82.2,,271.8,0,0,12.02,-9.228,,,,,,,,,,,
17,19Apr2024 1120,81.9,,272.1,0,0,12.539,-9.072,,,,,,,,,,,
18,19Apr2024 1125,81.3,,274.2,0,0,12.557,-8.939,,,,,,,,,,,
19,19Apr2024 1130,81.2,,274.7,0,0,11.833,-8.9,,,,,,,,,,,
20,19Apr2024 1135,81.6,,274.1,0,0,12.002,-8.789,,,,,,,,,,,
21,19Apr2024 1140,81.2,,274.4,0,0,12.222,-8.7,,,,,,,,,,,
22,19Apr2024 1145,81.2,,273.8,0,0,12.668,-8.622,,,,,,,,,,,
23,19Apr2024 1150,81.3,,274.7,0,0,12.557,-8.7,,,,,,,,,,,
24,19Apr2024 1155,81.5,,276.6,0,0,12.445,-8.75,,,,,,,,,,,
25,19Apr2024 1200,81.8,9.144,276.5,0,0,12.521,-8.872,21.1,1.1,26.5,2.4,32.2,4,31,5,24,4.2,
26,19Apr2024 1205,82.3,,274.2,0,0,12.816,-8.972,,,,,,,,,,,
27,19Apr2024 1210,82.8,,273.1,0,0,12.463,-8.978,,,,,,,,,,,
28,19Apr2024 1215,82.7,,271.1,0,0,11.797,-8.928,,,,,,,,,,,
29,19Apr2024 1220,83,,270,0,0,11.815,-9,,,,,,,,,,,
30,19Apr2024 1225,82.9,,271.2,0.35,0,11.927,-8.928,,,,,,,,,,,
31,19Apr2024 1230,82.8,,271.6,2.62,0,12.24,-8.9,,,,,,,,,,,
32,19Apr2024 1235,83,,273.1,6.16,0,12.668,-8.85,,,,,,,,,,,
33,19Apr2024 1240,82.6,,277.2,5.63,0,13.151,-8.672,,,,,,,,,,,
34,19Apr2024 1245,82.1,,281,8.73,0,13.54,-8.578,,,,,,,,,,,
35,19Apr2024 1250,82,,281.6,13.74,0,13.259,-8.539,,,,,,,,,,,
36,19Apr2024 1255,82.4,,278.2,21.1,0,12.28,-8.528,,,,,,,,,,,
37,19Apr2024 1300,83,11.176,277.2,32.19,0,11.797,-8.428,20.9,1.1,26.6,2.3,32.2,3.9,31,5,24,4.2,
38,19Apr2024 1305,82.9,,278.2,44,0,10.89,-8.122,,,,,,,,,,,
39,19Apr2024 1310,82.3,,284.2,55.01,0,11.315,-7.728,,,,,,,,,,,
40,19Apr2024 1315,81.4,,286.3,66.93,0,11.833,-7.278,,,,,,,,,,,
41,19Apr2024 1320,80.7,,286.9,77.29,0,12.074,-6.867,,,,,,,,,,,
42,19Apr2024 1325,80.2,,285.6,87,0,11.39,-6.561,,,,,,,,,,,
43,19Apr2024 1330,78.94,,284,95.1,0,11.131,-6.311,,,,,,,,,,,
44,19Apr2024 1335,78.27,,281.5,106.9,0,11.02,-6.1,,,,,,,,,,,
45,19Apr2024 1340,77.91,,279.8,116.9,0,11.65,-5.911,,,,,,,,,,,
46,19Apr2024 1345,76.86,,276.7,141.2,0,11.02,-5.756,,,,,,,,,,,
47,19Apr2024 1350,77.16,,277.4,161.8,0,11.39,-5.556,,,,,,,,,,,
48,19Apr2024 1355,77.21,,284.9,154.3,0,10.354,-5.239,,,,,,,,,,,
49,19Apr2024 1400,75.44,10.414,287.6,148.4,0,11.261,-4.872,21,1,26.5,2.1,32.1,3.8,31,4.9,24,4.2,
50,19Apr2024 1405,73.48,,293.1,170.5,0,10.649,-4.667,,,,,,,,,,,
51,19Apr2024 1410,72.69,,296.3,173.4,0,11.203,-4.444,,,,,,,,,,,
52,19Apr2024 1415,71.43,,302.7,204.7,0,11.203,-4.339,,,,,,,,,,,
53,19Apr2024 1420,71.76,,301.7,202.4,0,11.002,-4.028,,,,,,,,,,,
54,19Apr2024 1425,71.22,,314.9,216.2,0,10.649,-3.828,,,,,,,,,,,
55,19Apr2024 1430,71.34,,316.3,246,0,11.815,-3.622,,,,,,,,,,,
56,19Apr2024 1435,70.94,,310.5,251.2,0,11.203,-3.544,,,,,,,,,,,
57,19Apr2024 1440,71.1,,305.2,256.2,0,11.354,-3.422,,,,,,,,,,,
58,19Apr2024 1445,71.3,,320.3,274.5,0,13.241,-3.217,,,,,,,,,,,
59,19Apr2024 1450,71.33,,322.6,304,0,13.482,-3.089,,,,,,,,,,,
60,19Apr2024 1455,70.82,,327.6,317.8,0,12.834,-2.994,,,,,,,,,,,
61,19Apr2024 1500,69.98,13.716,323.3,353.7,0,14.666,-2.8,21,0.9,26.5,2,32.2,3.8,31,4.9,24,4.2,
62,19Apr2024 1505,68.87,,325.6,397.2,0,13.057,-2.544,,,,,,,,,,,
63,19Apr2024 1510,67.47,,313.7,378.1,0,11.444,-2.4,,,,,,,,,,,
64,19Apr2024 1515,,,,,,,,,,,,,,,,,,
65,19Apr2024 1520,,,,,,,,,,,,,,,,,,
66,19Apr2024 1525,,,,,,,,,,,,,,,,,,
67,19Apr2024 1530,63.74,,298.1,478.3,0,9.947,-1.744,,,,,,,,,,,
68,19Apr2024 1535,63.24,,305.2,435.7,0,11.279,-1.656,,,,,,,,,,,
69,19Apr2024 1540,58.45,,288,272.1,0,16.445,-1.356,,,,,,,,,,,
70,19Apr2024 1545,60.38,,276.3,387.8,0,9.389,-1.872,,,,,,,,,,,
71,19Apr2024 1550,58.25,,312.2,441.2,0,12.056,-1.289,,,,,,,,,,,
72,19Apr2024 1555,55.42,,297.7,346.1,0,13.687,-0.994,,,,,,,,,,,
73,19Apr2024 1600,53.27,10.668,328.2,251.1,0,14.688,-0.894,21.1,0.9,26.5,2,32.2,3.7,30.9,4.9,24,4.2,

A
B,,BTSM8,BTSM8,BTSM8,BTSM8,BTSM8,BTSM8,BTSM8,BTSM8-D02in,BTSM8-D02in,BTSM8-D04in,BTSM8-D04in,BTSM8-D08in,BTSM8-D08in,BTSM8-D20in,BTSM8-D20in,BTSM8-D40in,BTSM8-D40in
C,UTC,%-RelativeHumidity,Depth-Snow,Dir-Wind,Irrad,Precip,Speed-Wind,Temp-Air,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil
E
F,,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS
Units,,%,mm,deg,W/m2,mm,kph,C,%,C,%,C,%,C,%,C,%,C
Type,,PER-AVER,INST-VAL,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-AVER,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL
1,19Apr2024 1000,70.2,0,90.9,0,0,5.206,-2.7,26.2,3.1,21.1,4.6,32.8,6.2,27.7,7.3,,,
2,19Apr2024 1005,66.74,,91.8,0,0,5.094,-2.672,,,,,,,,,,,
3,19Apr2024 1010,61.41,,82.1,0,0,6.332,-2.6,,,,,,,,,,,
4,19Apr2024 1015,58.84,,76.07,0,0,6.779,-2.561,,,,,,,,,,,
5,19Apr2024 1020,58.85,,70.7,0,0,6.833,-2.5,,,,,,,,,,,
6,19Apr2024 1025,58.73,,74.67,0,0,7.132,-2.522,,,,,,,,,,,
7,19Apr2024 1030,59.34,,84.3,0,0,8.24,-2.6,,,,,,,,,,,
8,19Apr2024 1035,59.96,,78.38,0,0,8.629,-2.6,,,,,,,,,,,
9,19Apr2024 1040,58.38,,65.39,0,0,9.259,-2.622,,,,,,,,,,,
10,19Apr2024 1045,61.15,,49.65,0,0,10.094,-2.711,,,,,,,,,,,
11,19Apr2024 1050,61.97,,41.53,0,0,13.835,-2.844,,,,,,,,,,,
12,19Apr2024 1055,64.6,,30.75,0,0,13.648,-3.022,,,,,,,,,,,
13,19Apr2024 1100,62.91,0,30.77,0,0,13.687,-3.244,26.1,2.9,21,4.5,32.8,6,27.7,7.2,,,
14,19Apr2024 1105,62.49,,28.35,0,0,12.37,-3.411,,,,,,,,,,,
15,19Apr2024 1110,63.13,,28.38,0,0,12.15,-3.6,,,,,,,,,,,
16,19Apr2024 1115,61.71,,25.89,0,0,12.575,-3.7,,,,,,,,,,,
17,19Apr2024 1120,61.61,,30.08,0,0,10.573,-3.794,,,,,,,,,,,
18,19Apr2024 1125,62.65,,28.81,0,0,10.872,-3.878,,,,,,,,,,,
19,19Apr2024 1130,65.2,,25.6,0,0,13.669,-3.972,,,,,,,,,,,
20,19Apr2024 1135,64.85,,23.6,0,0,14.076,-3.867,,,,,,,,,,,
21,19Apr2024 1140,63.08,,28.12,0,0,13.777,-3.8,,,,,,,,,,,
22,19Apr2024 1145,61.34,,31.77,0,0,13.594,-3.8,,,,,,,,,,,
23,19Apr2024 1150,61.34,,30.77,0,0,14.371,-3.8,,,,,,,,,,,
24,19Apr2024 1155,61.94,,33.74,0,0,12.946,-3.85,,,,,,,,,,,
25,19Apr2024 1200,60.98,0,30.94,0,0,12.092,-3.822,25.9,2.7,21.1,4.3,32.9,5.9,27.6,7.2,,,
26,19Apr2024 1205,62.15,,29.56,0,0,8.906,-3.889,,,,,,,,,,,
27,19Apr2024 1210,62.4,,33.03,0,0,7.927,-3.878,,,,,,,,,,,
28,19Apr2024 1215,62.53,,29.92,0,0,8.298,-3.889,,,,,,,,,,,
29,19Apr2024 1220,62.86,,26.09,0,0,10.408,-3.867,,,,,,,,,,,
30,19Apr2024 1225,62.75,,24.4,0,0,10.224,-3.828,,,,,,,,,,,
31,19Apr2024 1230,63.87,,19.19,0.22,0,9.187,-3.8,,,,,,,,,,,
32,19Apr2024 1235,63.55,,21.3,1.94,0,10.314,-3.806,,,,,,,,,,,
33,19Apr2024 1240,64.27,,22.86,0.89,0,7.556,-3.9,,,,,,,,,,,
34,19Apr2024 1245,63.73,,28.55,2.97,0,7.499,-3.9,,,,,,,,,,,
35,19Apr2024 1250,62.11,,27.11,5.31,0,6.631,-3.894,,,,,,,,,,,
36,19Apr2024 1255,62.37,,34,7.63,0,5.443,-3.867,,,,,,,,,,,
37,19Apr2024 1300,63.23,0,39.14,12.12,0,2.797,-3.8,25.7,2.5,21.1,4.1,32.9,5.8,27.6,7.2,,,
38,19Apr2024 1305,63.39,,39.79,15.82,0,1.649,-3.8,,,,,,,,,,,
39,19Apr2024 1310,61.34,,40.49,21,0,1.944,-3.8,,,,,,,,,,,
40,19Apr2024 1315,60.26,,21.94,25.48,0,2.279,-3.8,,,,,,,,,,,
41,19Apr2024 1320,62.31,,353,31.16,0,1.742,-3.8,,,,,,,,,,,
42,19Apr2024 1325,61.79,,230.8,41.2,0,0.184,-3.711,,,,,,,,,,,
43,19Apr2024 1330,62.82,,304.4,54.76,0,1.242,-3.622,,,,,,,,,,,
44,19Apr2024 1335,60.51,,68.38,65.24,0,2.239,-3.6,,,,,,,,,,,
45,19Apr2024 1340,59.49,,72.21,74.59,0,2.869,-3.644,,,,,,,,,,,
46,19Apr2024 1345,58.06,,88.3,93.9,0,2.462,-3.6,,,,,,,,,,,
47,19Apr2024 1350,58.47,,79.3,104.4,0,1.613,-3.589,,,,,,,,,,,
48,19Apr2024 1355,58.49,,42.91,111.7,0,1.408,-3.5,,,,,,,,,,,
49,19Apr2024 1400,58.32,0,74.41,125.8,0,2.239,-3.5,25.8,2.4,21.1,4,32.8,5.7,27.6,7.2,,,
50,19Apr2024 1405,57.52,,80.1,147.8,0,3.02,-3.439,,,,,,,,,,,
51,19Apr2024 1410,57.87,,49.42,159.7,0,3.427,-3.311,,,,,,,,,,,
52,19Apr2024 1415,59.35,,42.29,148.3,0,3.02,-3.256,,,,,,,,,,,
53,19Apr2024 1420,59.91,,41.59,145.8,0,4.594,-3.233,,,,,,,,,,,
54,19Apr2024 1425,57.57,,28.92,132.5,0,4.946,-3.261,,,,,,,,,,,
55,19Apr2024 1430,57.83,,30.6,141.4,0,4.111,-3.244,,,,,,,,,,,
56,19Apr2024 1435,56.37,,24.68,148,0,3.499,-3.2,,,,,,,,,,,
57,19Apr2024 1440,58.29,,27.04,145.5,0,6.872,-3.111,,,,,,,,,,,
58,19Apr2024 1445,58.09,,33.53,146.7,0,7.686,-3.1,,,,,,,,,,,
59,19Apr2024 1450,57.7,,41.1,157.6,0,7.351,-3.017,,,,,,,,,,,
60,19Apr2024 1455,58.53,,52.79,163.5,0,8.687,-2.817,,,,,,,,,,,
61,19Apr2024 1500,58.61,0,45.63,161,0,9.576,-2.789,25.8,2.4,21.1,3.9,32.8,5.6,27.7,7.2,,,
62,19Apr2024 1505,58.6,,43.85,181.5,0,8.906,-2.767,,,,,,,,,,,
63,19Apr2024 1510,58.03,,54.56,174.4,0,7.963,-2.7,,,,,,,,,,,
64,19Apr2024 1515,60.36,,64.99,177.4,0,6.851,-2.528,,,,,,,,,,,
65,19Apr2024 1520,58.8,,33.52,170.9,0,7.445,-2.367,,,,,,,,,,,
66,19Apr2024 1525,57.01,,60.95,174.2,0,6.98,-2.517,,,,,,,,,,,
67,19Apr2024 1530,56.9,,51.79,189.1,0,5.854,-2.489,,,,,,,,,,,
68,19Apr2024 1535,54.79,,86.7,204.5,0,3.798,-2.5,,,,,,,,,,,
69,19Apr2024 1540,57,,92.9,217.5,0,7.61,-2.35,,,,,,,,,,,
70,19Apr2024 1545,56.18,,94.4,253.5,0,7.499,-2.289,,,,,,,,,,,
71,19Apr2024 1550,55.66,,77.86,267.7,0,5.965,-2.35,,,,,,,,,,,
72,19Apr2024 1555,55.35,,95.6,293.3,0,9.241,-2.294,,,,,,,,,,,
73,19Apr2024 1600,54.27,0,87.7,314.2,0,6.667,-2.283,25.8,2.7,21.1,3.8,32.6,5.4,27.6,7.3,,,

A
B,,BUSM8,BUSM8,BUSM8,BUSM8,BUSM8,BUSM8,BUSM8,BUSM8-D02in,BUSM8-D02in,BUSM8-D04in,BUSM8-D04in,BUSM8-D08in,BUSM8-D08in,BUSM8-D20in,BUSM8-D20in,BUSM8-D40in,BUSM8-D40in
C,UTC,%-RelativeHumidity,Depth-Snow,Dir-Wind,Irrad,Precip,Speed-Wind,Temp-Air,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil
E
F,,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS
Units,,%,mm,deg,W/m2,mm,kph,C,%,C,%,C,%,C,%,C,%,C
Type,,PER-AVER,INST-VAL,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-AVER,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL
1,19Apr2024 1000,57.9,2.032,310.4,0,0,4.777,-3.678,14.9,3.6,21.4,4.9,25.2,6.8,33,8.1,31,7.4,
2,19Apr2024 1005,57.35,,317.1,0,0,3.852,-3.689,,,,,,,,,,,
3,19Apr2024 1010,57.02,,326.4,0,0,3.888,-3.7,,,,,,,,,,,
4,19Apr2024 1015,56.05,,310.4,0,0,2.722,-3.683,,,,,,,,,,,
5,19Apr2024 1020,55.38,,311.1,0,0,3.128,-3.6,,,,,,,,,,,
6,19Apr2024 1025,55.04,,276.2,0,0,2.498,-3.6,,,,,,,,,,,
7,19Apr2024 1030,55.64,,252.9,0,0,3.686,-3.7,,,,,,,,,,,
8,19Apr2024 1035,57.53,,256.7,0,0,3.499,-4.022,,,,,,,,,,,
9,19Apr2024 1040,59.77,,259.8,0,0,6.073,-4.511,,,,,,,,,,,
10,19Apr2024 1045,60.79,,266.3,0,0,5.425,-4.683,,,,,,,,,,,
11,19Apr2024 1050,61.22,,275.7,0,0,4,-4.6,,,,,,,,,,,
12,19Apr2024 1055,61.1,,292.4,0,0,4.558,-4.544,,,,,,,,,,,
13,19Apr2024 1100,60.64,0,304.3,0,0,4.111,-4.339,14.9,3.3,21.4,4.7,25.2,6.7,33,8.1,31,7.4,
14,19Apr2024 1105,60.97,,303,0,0,6.833,-4.3,,,,,,,,,,,
15,19Apr2024 1110,61.34,,305.7,0,0,5.702,-4.311,,,,,,,,,,,
16,19Apr2024 1115,61.78,,319.9,0,0,5.814,-4.4,,,,,,,,,,,
17,19Apr2024 1120,61.89,,324.5,0,0,4.406,-4.444,,,,,,,,,,,
18,19Apr2024 1125,61.5,,321.8,0,0,3.888,-4.5,,,,,,,,,,,
19,19Apr2024 1130,60.69,,313.2,0,0,2.668,-4.461,,,,,,,,,,,
20,19Apr2024 1135,60.66,,292.3,0,0,2.592,-4.511,,,,,,,,,,,
21,19Apr2024 1140,60.94,,285,0,0,1.483,-4.606,,,,,,,,,,,
22,19Apr2024 1145,61.49,,294.3,0,0,3.092,-4.761,,,,,,,,,,,
23,19Apr2024 1150,61.79,,286.1,0,0,4.648,-4.8,,,,,,,,,,,
24,19Apr2024 1155,62.35,,277.8,0,0,4.982,-4.872,,,,,,,,,,,
25,19Apr2024 1200,63.51,0,283.5,0,0,5.702,-5.133,14.8,2.9,21.3,4.4,25.2,6.4,33,8.1,31,7.3,
26,19Apr2024 1205,64.33,,283.6,0,0,5.224,-5.344,,,,,,,,,,,
